sha256,filesize,File Type,File Class,datetime,alienvault_adversary,Campaign_Tag,tags,Comment,Report link,Normalized_Tag,Alias
ee44c0692fd2ab2f01d17ca4b58ca6c7f79388cbc681f885bb17ec946514088c,1737728,"PE32+ executable (DLL) (GUI) x86-64, for MS Windows",PEXE,5/27/21 7:42,"['APT29', 'Informational', 'NOBELIUM']",C0024,"['01236575988', '01569', '2020 US Elections Hack', '2izvpg', '40432', 'Cloverleaf', 'Cozy Bear', 'Email-based Phishing', 'Genio.io', 'Hammertoss', 'Infor', 'Malicious Loinc', 'Manufacturing Sector', 'Miscellaneous Sector', 'NOBELIUM', 'Nobelium', 'Ransomware Sobdinski', 'Ransomware Sodinokibi', 'Retail Sector', 'The Dukes', 'WannaCry', 'a80do68ncfmhg', 'abbschevis', 'abcbc', 'abijopqruvyz', 'accd', 'acceptencoding', 'acedeceiver', 'acegikmprtvxz', 'acenqvzzceiow', 'adddedededefg', 'address', 'admin city', 'adope player', 'agentesla', 'agenttesla', 'agnrzz', 'ainfbf', 'ajijqjnajij', 'alexa', 'algorithm', 'algorithmimpl', 'alias', 'alien', 'allocate', 'amadey', 'amavaldo', 'amavaldo group', 'analysis', 'aname', 'androidpsiphone', 'androidxavier', 'andromeda', 'andromeda group', 'antimalware', 'aomkjinl1', 'aparam', 'appdelegate', 'april', 'apt29', 'arguepatch', 'arkei stealer', 'arkeistealer', 'artemis', 'asiasamarkand', 'asyncrat', 'asyncrat group', 'atomicinc', 'atomsilo', 'attribute', 'ausername', 'avemaria', 'avemaria group', 'avemariarat', 'azaz09', 'azorult', 'azorult group', 'azure sentinel', 'b8b4b0b', 'base', 'bashlite', 'bcfghklpstuwx', 'bdglp', 'beacon loader', 'beacon malware', 'beda', 'beilosvy', 'bitrat', 'black basta', 'blacknet rat', 'bladabindi', 'blockinvoke', 'body length', 'bokbot', 'bonjo', 'boombox', 'brfighter', 'byval', 'c0 test', 'c9 xor', 'ca osectigo', 'ca registrant', 'ca validity', 'caddywiper', 'cain', 'call', 'callout', 'capturecallback', 'case', 'cbdbeb', 'ccomcoclass', 'cert', 'cf e8', 'cf mov', 'cffww', 'cgb lsalford', 'cgb stgreater', 'cgpointdd', 'cgrect', 'cgsizedd', 'changeicon', 'chartable', 'chromiumuser', 'cisa', 'class', 'classes', 'clmpprev', 'clmpstop', 'clonableimpl', 'closehandle', 'clsid', 'clsidperfbar', 'cname', 'cnsectigo rsa', 'cobalt', 'cobalt strike', 'cobaltstrike', 'code', 'code issues', 'collections', 'comodo valkyrie', 'comp', 'compat', 'computer security', 'concurrency', 'contact', 'contact email', 'contact phone', 'contacto', 'containedwithin', 'container', 'controls', 'cookie', 'copy', 'cottleakela', 'createchildren', 'cryptbot', 'cryptolaemus1', 'cryptopp', 'crystal', 'csirt', 'ctokenbase', 'currentreq', 'cyber risks', 'cyber security', 'cyber threat', 'cybergate', 'cybersecurity', 'd0 add', 'd0 mov', 'd3 mov', 'dark halo', 'darkgreen', 'data', 'data source', 'datadefault', 'date', 'dbcsbuffer', 'decimal', 'defender', 'description', 'detections type', 'device', 'dggcmpxzm', 'dhldtdbcagmst', 'diamondfox', 'dimpprev', 'direct', 'djdea', 'djvu', 'dllimport', 'dns records', 'dns replication', 'dnssec', 'dofoil', 'domain', 'domain actor', 'domain name', 'domain status', 'domains', 'dosdevicesc', 'dqax45ogfmwrp', 'dropdownglyph', 'dvfa', 'dwdscrange1', 'e11e', 'edfdsrwv', 'edqppoyx', 'education', 'eefhibcliff', 'eeizqafngzeiagf', 'ekndxkijjubn', 'email address', 'email spoofed', 'email subject', 'email url', 'emotet', 'enmpprev', 'enmpstop', 'entropy', 'enumtotype', 'error', 'esp4', 'ety4ev2', 'europe', 'execution', 'f1 jl', 'f9 mov', 'fabdwkmnnlekf', 'false', 'fareit', 'fcgttgu', 'february', 'feimkjijhd', 'ff c0', 'ff d5', 'ff ff', 'file', 'file extention', 'file name', 'file2dev', 'filemgr', 'filename', 'filesexcalibur', 'final url', 'find', 'findallcore', 'finishmsg', 'firebase', 'first', 'flatedecode', 'floating', 'flubot', 'fnrtvx85p', 'footer', 'format', 'formatul', 'forms', 'future', 'fxhqsosrrw', 'gafgyt', 'gcti', 'generickd.46360875', 'generics', 'germany', 'getclass', 'getenumerator', 'getmodel', 'gettags', 'ghgpgxg', 'github', 'glupteba', 'google llc', 'google play', 'gozi', 'gozi isfb', 'graphics', 'group', 'headers', 'hhjhlln', 'high', 'history first', 'hmaf', 'host ip', 'html', 'html document', 'http', 'http response', 'hyperlink http', 'i8i0i', 'iana id', 'iaomaomark1', 'icedid', 'iceid', 'identifier', 'ihjhkhlhmh', 'iixipihi', 'iixitipilihidi', 'imesentencemode', 'imowwwg', 'indicator type', 'industroyer2', 'info', 'infostealer', 'init', 'innerlayout', 'inprocserver32', 'insert', 'insikt', 'insikt group', 'installer', 'installeragent', 'instnop', 'iocs', 'ip address', 'isfb', 'iso file', 'issuer', 'iteratedhash', 'itkgroih', 'iwtop', 'january', 'javascript', 'jnvxyc', 'jump', 'ka', 'kb body', 'keepalive', 'key algorithm', 'key identifier', 'keyid', 'keypass', 'khalesi', 'kmndresnxzy', 'known malicious', 'ktmp', 'kwloyj', 'l56a21wl5', 'lastcpu', 'launch', 'left', 'license', 'limerat', 'linkid316963', 'linkid316964', 'linkid316967', 'ljavalangstr', 'ljavalangstring', 'lkkdpvvyk', 'llc https', 'lnk file', 'loinc', 'loki', 'lokibot', 'makemirror', 'malicious', 'malicious ip', 'malicious iso', 'malicious lnk', 'malware', 'mao5dpswl5', 'matches no', 'medium', 'mexico', 'microsoft', 'microsoft store', 'mimikatz', 'mirai', 'moon', 'ms excel', 'mssqlfdlauncher', 'mstic', 'mws11sr', 'myob', 'mzmz', 'name', 'namecheap inc', 'namesilo', 'namespace3http', 'nancrat', 'nanocore', 'nblockuse', 'negasteal', 'netwire', 'netwire rc', 'new york', 'news popularity', 'next', 'njrat', 'nobelium', 'nobelium group', 'nodeset', 'noon', 'nsfocus poma', 'null', 'number', 'o3o5o7o9o', 'office open', 'oiaooim', 'oici', 'oktxtdtrsqw', 'olceofgigjclm', 'ole automation', 'oniowrite', 'open', 'oqsuwy', 'orcusrat', 'organization', 'oski stealer', 'otherfilezilla', 'oucomodo ssl', 'path', 'pathlocation', 'pchunter', 'persistence', 'pfvfkcrbi', 'phishing', 'pinkslipbot', 'please', 'pluginshortname', 'postmessagea', 'powershell', 'ppaa', 'pprpttvpxxzx', 'privacy', 'profxengagement', 'progid', 'programdata', 'programfiles', 'programs', 'publickey', 'pull', 'push', 'qaehaav', 'qakbot', 'qasctdufzh', 'qbot', 'quasar', 'qwla', 'qxyl', 'r5jhpa', 'raas', 'raccoonstealer', 'racealer', 'radioitem', 'ranks rank', 'ransomware', 'raspberry robin', 'rat sha1', 'raxrbp', 'razy', 'rcscript', 'rdpwrap', 'recam', 'record type', 'recorded future', 'redirector', 'redline stealer', 'redlinestealer', 'registrar', 'registrar abuse', 'registrar url', 'registrar whois', 'relatedto', 'remcos', 'remcosrat', 'resolver ip', 'restrict', 'revengerat', 'revetrat', 'revisar correo', 'right', 'rlkajrv', 'rozena', 'rule', 'rule set', 'ryfagccx', 'sbsmonitoring', 'searchterms', 'secure server', 'security', 'see http', 'sender email', 'sentinel', 'server', 'server ca', 'serveraddins', 'service', 'serving ip', 'set author', 'setnodevalue', 'sha256', 'sha256 cobalt', 'sha512', 'sharepoint', 'sharik', 'sign', 'siplog', 'slimjetuser', 'sliver', 'smoke loader', 'solardeflection', 'ssl certificate', 'stage', 'star', 'startiocpserver', 'state', 'statecallback', 'static', 'static01.nyt.com', 'status', 'status code', 'statvoo', 'stealer', 'stop ransomware', 'storageleveldb', 'strike beacon', 'stringfileinfo', 'strong', 'strrat', 'subdomain', 'subdomains', 'subject public', 'submission', 'submitnextfile', 'system', 'systembgc', 'systemfolder', 't125jhba', 'tesla', 'text', 'tfss', 'time cisco', 'times company', 'timestamp', 'tlisthelper', 'trickbot', 'trojan', 'true filemd5', 'true filesha1', 'true filesha256', 'ttl value', 'tvalue', 'twitter', 'type', 'type name', 'typeapplication', 'types', 'u. s. computer emergency readiness', 'ubuntu', 'ueaaxhh', 'ueba', 'ukraine', 'ultimasms', 'umbrella', 'unicode', 'updateprogress', 'upkcs1v15', 'urls', 'ursa', 'ursnif', 'usage', 'usaid', 'uscert', 'username', 'v3 serial', 'value', 'value ingestion', 'vcperfbar', 'vendorlib', 'verdict', 'versions', 'view', 'virusdeck', 'virustotal', 'void ransomware', 'voisrtjiosd', 'vrotumvolitg', 'vsha1', 'vwwm6m3sv6n', 'vx_underground2_shinolocker', 'w4byteorder', 'wandevice1', 'watchbp', 'wellmess,', 'white', 'whois', 'whois record', 'win32 dll', 'win32 exe', 'winapi', 'windir', 'window position', 'windows', 'windows nt', 'windowssystem32', 'winnt', 'withheld', 'without', 'wl5pllp', 'word', 'wow64', 'write', 'wsasend', 'wuy0859lnru', 'x509v3 key', 'x509v3 subject', 'xfnpzpwm1', 'xml document', 'xwys', 'y1y01y2y1y', 'y61y', 'yara', 'yara rule', 'yararules', 'yashma regkey', 'ycmazdnb', 'ycyfyrysyyy', 'yvvsrpmljigecb', 'ywspkg', 'yy0y3y5y6y', 'zlib', 'zmtdw', 'zyvffbe', 'zzyuqrst']",,https://www.microsoft.com/en-us/security/blog/2021/05/27/new-sophisticated-email-based-attack-from-nobelium//,APT29,
f0e4c2f76c58916ec258f246851bea091d14d4247a2fc3e18694461b1816e13b,4,"ASCII text, with no line terminators",,7/10/20 10:30,[],C0022,[],Not an APT Sample,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/operation-north-star-behind-the-scenes/,Lazarus,
f1327968373504f9e1541d3b0488e31a262c369a3079faa34ff5e37fa47070b9,,,,set(),[],C0022,[],"2020 VBA campaing, Operation North Star",https://www.mcafee.com/blogs/other-blogs/mcafee-labs/operation-north-star-a-job-offer-thats-too-good-to-be-true/,Lazarus,
f242826fe24527d29ec03f342e237a217faf926b89274558e883d8d80294d98c,185344,"PE32+ executable (GUI) x86-64, for MS Windows",PEXE,5/21/19 23:21,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']","RAT, Operation Dream Job",,Lazarus,
f2efed3085222702283f7d44a8b2ce38612575a40ae54a17aaadf22054217b33,859157,"PE32 executable (GUI) Intel 80386, for MS Windows, Nullsoft Installer self-extracting archive",PEXE,1/12/21 20:28,[],C0005,"['Remcos', 'agent tesla', 'arguepatch', 'asyncrat', 'attachment', 'autoit', 'avemariarat', 'basic', 'bitrat', 'black basta', 'caddywiper', 'cain', 'capture', 'cobalt', 'cobalt strike', 'cobaltstrike', 'colombia', 'discovery', 'domain', 'emotet', 'execution', 'files', 'high', 'id name', 'industroyer2', 'infostealer', 'installer', 'iocs', 'known malicious', 'malicious', 'malware', 'media', 'medium', 'mexico', 'mimikatz', 'njrat', 'nsis', 'persistence', 'phishing', 'powershell', 'qakbot', 'quasar', 'raas', 'ransomware', 'rats', 'registry', 'remcos', 'revisar correo', 'shell', 'trickbot', 'true filemd5', 'true filesha1', 'true filesha256', 'ultimasms', 'windows command']","Identical NSIS Installers, Similar to APT-C-36",https://www.welivesecurity.com/2021/01/12/operation-spalax-targeted-malware-attacks-colombia/,APT-C-36,
f333358850d641653ea2d6b58b921870125af1fe77268a6fdfeda3e7e0fb636d,,,,set(),[],ANEL,[],"However, this technique is also known to be used by other APT groups like APT10
 and can also be found in some videogame hacks. All chinese based threat actor APT31 APT27",https://www.welivesecurity.com/wp-content/uploads/2020/06/ESET_Operation_Interception.pdf,APT10,
f5747bb30b6aeadee8163654a058c8fd085c0d6d60ad6a4cccea42af0e57631f,6753395,Microsoft Word 2007+,OOXML,7/21/20 7:59,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']","Third Infection Method, Operation Dream Job",,Lazarus,
f7fa22f3710cd7906a268081b51e34784be3798ed94dcef9cd7562707c5db608,5280423,Microsoft Word 2007+,OOXML,7/10/20 10:31,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']","Third Infection Method, Operation Dream Job",,Lazarus,
f9ed92a747b9c3596a22af0be9064af50e8adb3547e9b74b1178d5ef340c772d,36864,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,1/20/18 8:39,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups//,Korean Speaking Actor,
faf5847d960446953e10972d5b77a496d86dfe3486833930b0c39e07c7dedf89,722605,"PE32 executable (GUI) Intel 80386, for MS Windows, Nullsoft Installer self-extracting archive",PEXE,9/5/20 4:42,[],C0005,[],"Identical NSIS Installers, Similar to APT-C-36",https://www.welivesecurity.com/2021/01/12/operation-spalax-targeted-malware-attacks-colombia/,APT-C-36,
fc2bcd38659ae83fd25b4f7091412ae9ba011612fa4dcc3ef665b2cae2a1d74f,43800,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,3/2/18 15:42,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
dde03348075512796241389dfea5560c20a3d2a2eac95c894e7bbed5e85a0acc,,,,,,3CX,,https://blog.qualys.com/vulnerabilities-threat-research/2023/04/03/3cxdesktopapp-backdoored-in-a-suspected-lazarus-campaign,,Lazarus,
aa124a4b4df12b34e74ee7f6c683b2ebec4ce9a8edcf9be345823b4fdcf5d868,,,,,,3CX,,https://blog.qualys.com/vulnerabilities-threat-research/2023/04/03/3cxdesktopapp-backdoored-in-a-suspected-lazarus-campaign,,Lazarus,
fad482ded2e25ce9e1dd3d3ecc3227af714bdfbbde04347dbc1b21d6a3670405,,,,,,3CX,,https://blog.qualys.com/vulnerabilities-threat-research/2023/04/03/3cxdesktopapp-backdoored-in-a-suspected-lazarus-campaign,,Lazarus,
59e1edf4d82fae4978e97512b0331b7eb21dd4b838b850ba46794d9c7a2c0983,,,,,,3CX,,https://blog.qualys.com/vulnerabilities-threat-research/2023/04/03/3cxdesktopapp-backdoored-in-a-suspected-lazarus-campaign,,Lazarus,
92005051ae314d61074ed94a52e76b1c3e21e7f0e8c1d1fdd497a006ce45fa61,,,,,,3CX,,https://blog.qualys.com/vulnerabilities-threat-research/2023/04/03/3cxdesktopapp-backdoored-in-a-suspected-lazarus-campaign,,Lazarus,
5407cda7d3a75e7b1e030b1f33337a56f293578ffa8b3ae19c671051ed314290,,,DMG,,,3CX,,https://blog.qualys.com/vulnerabilities-threat-research/2023/04/03/3cxdesktopapp-backdoored-in-a-suspected-lazarus-campaign,,Lazarus,
b86c695822013483fa4e2dfdf712c5ee777d7b99cbad8c2fa2274b133481eadb,,,,,,3CX,,https://blog.qualys.com/vulnerabilities-threat-research/2023/04/03/3cxdesktopapp-backdoored-in-a-suspected-lazarus-campaign,,Lazarus,
e6bbc33815b9f20b0cf832d7401dd893fbc467c800728b5891336706da0dbcec,,,DMG,,,3CX,,https://blog.qualys.com/vulnerabilities-threat-research/2023/04/03/3cxdesktopapp-backdoored-in-a-suspected-lazarus-campaign,,Lazarus,
acadf15ec363fe3cc373091cbe879e64f935139363a8e8df18fd9e59317cc918,,,,,,ScatteredSpider,,https://www.quorumcyber.com/threat-actors/scattered-spider-threat-actor-profile/,,ScatteredSpider,Crowdstrike mentions it as an eCRIME adversary and most of the file have 0 detection on VT
982dda5eec52dd54ff6b0b04fd9ba8f4c566534b78f6a46dada624af0316044e,,,,,,ScatteredSpider,,https://www.quorumcyber.com/threat-actors/scattered-spider-threat-actor-profile/,,ScatteredSpider,Crowdstrike mentions it as an eCRIME adversary and most of the file have 0 detection on VT
443dc750c35afc136bfea6db9b5ccbdb6adb63d3585533c0cf55271eddf29f58,,,,,,ScatteredSpider,,https://www.quorumcyber.com/threat-actors/scattered-spider-threat-actor-profile/,,ScatteredSpider,Crowdstrike mentions it as an eCRIME adversary and most of the file have 0 detection on VT
4188736108d2b73b57f63c0b327fb5119f82e94ff2d6cd51e9ad92093023ec93,,,,,,ScatteredSpider,,https://www.quorumcyber.com/threat-actors/scattered-spider-threat-actor-profile/,,ScatteredSpider,Crowdstrike mentions it as an eCRIME adversary and most of the file have 0 detection on VT
648c2067ef3d59eb94b54c43e798707b030e0383b3651bcc6840dae41808d3a9,,,,,,ScatteredSpider,,https://www.quorumcyber.com/threat-actors/scattered-spider-threat-actor-profile/,,ScatteredSpider,Crowdstrike mentions it as an eCRIME adversary and most of the file have 0 detection on VT
